industry,name,market_capitalization_billion,roe_perc_2017,roe_perc_2016,outperform_sse,outperform_dummy,market_capitalization_by_industry,q1,q2,q3,min,max,r0,r1,outlier,weighted_outperformance,bluechips
电子,振华科技,5.495997373,4.99,4.97,1.76,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.005571907,0
电子,海洋王,3.8016,8.98,7.04,-9.47,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.020737722,1
电子,深纺织A,3.053025607,2.23,-4.1,-12.99,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.022844636,0
电子,台基股份,2.621376,6.55,4.89,6.73,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.01016223,0
电子,猛狮科技,3.392898846,-5.01,6.46,-42.8,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.083648724,0
电子,方正科技,5.750614954,-24.08,1.78,-5.11,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.016926994,0
电子,瑞丰光电,2.702112391,12.32,5.22,-22.93,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.035690457,1
电子,中颖电子,4.301900114,18.04,16.35,-10.31,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.025548395,1
电子,飞乐音响,3.312889742,1.56,10.29,-40.41,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.077115286,0
电子,大恒科技,3.01392,2.29,1.96,2.25,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.00390624,0
电子,德豪润达,4.1647392,-18.69,0.57,-22.96,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.05508132,0
电子,上海贝岭,6.75123181,8.82,2.05,-17.49,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.068017,0
电子,旭光股份,2.229252,2.58,4.15,-9.7,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.012455912,0
电子,三安光电,55.14030503,17.13,12.95,-23.31,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.740382388,1
电子,恒久科技,2.33856,5.72,10.93,24.92,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.033569216,0
电子,GQY视讯,1.73416,-10.2,-2.06,-10.8,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.010788413,0
电子,莱宝高科,4.284304091,3.82,5.95,-16.81,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.041485148,0
电子,欣旺达,13.6209656,20.81,22.3,14.96,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.117377304,0
电子,久之洋,3.3624,3.84,16.91,-15.24,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.02951746,0
电子,生益科技,20.15851346,20.12,15.65,5.03,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.058407838,1
电子,好利来,1.4176168,5.55,5.41,-42.72,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.034884679,1
电子,经纬辉开,2.277175409,7,2.33,-14.61,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.019164229,0
电子,汇顶科技,35.65992805,28.79,47.13,3.96,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.08134302,0
电子,惠伦晶体,1.40508957,3.46,4.35,-14.12,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.011428345,0
电子,国光电器,2.341919565,9.42,4.55,-47.22,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.063700465,0
电子,华东科技,6.88494181,0.11,0.22,-13.23,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.052469238,0
电子,深华发A,2.57245428,0.3,1.72,6.37,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.009439125,0
电子,士兰微,11.38869481,6.65,3.93,-20.69,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.135731012,0
电子,乾照光电,4.367992098,8.1,1.95,-16.57,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.041691641,0
电子,纳思达,23.63292398,41.31,3.31,4.63,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.063029388,0
电子,聚飞光电,3.207769682,3.3,8.82,-6.5,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.012010502,0
电子,中京电子,3.120108336,2.44,15.04,5.78,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.010388244,0
电子,江海股份,4.458900262,6.26,7.01,-17.76,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.045615807,0
电子,劲胜智能,3.693748765,8.62,2.6,-43.1,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.091704208,0
电子,福晶科技,4.270725,18.97,10.86,-21.99,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.054096788,1
电子,得润电子,4.888082838,8.83,2.17,-27.09,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.076276754,0
电子,航天电器,9.76833,13.81,12.71,24.92,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.140220981,1
电子,南大光电,2.521382336,2.82,0.63,-16.83,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.024443729,0
电子,朗科智能,2.0928,12.73,19.92,-20.63,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.02486976,0
电子,长电科技,14.44189974,4.89,2.45,-34.8,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.289499762,0
电子,鸿利智汇,5.809470824,15.35,10.4,-4.19,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.014021525,1
电子,东旭光电,26.58662201,7.09,7.31,-26.39,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.40415429,0
电子,天津普林,1.480015603,3.29,-20.89,-9.9,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.008440072,0
电子,法拉电子,8.57025,19.56,19.51,-0.31,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.001530382,1
电子,立讯精密,54.02491756,14.09,16.09,-4.09,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.127280556,0
电子,天华超净,2.628897425,3.84,2.01,35.44,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,1,0.053667578,0
电子,东晶电子,1.91102255,0.34,3.59,-25.95,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.028565894,0
电子,长盈精密,7.306177904,13.69,18.76,-36.88,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.155212179,0
电子,彩虹股份,15.21477246,1.33,-19.1,-19.72,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.172829158,0
电子,安洁科技,8.42740991,9.72,15.39,-33.15,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.160924546,0
电子,联得装备,2.327510093,11.63,13.23,-27.48,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.036842827,0
电子,歌尔股份,22.55347244,16.58,16.3,-36.8,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.478085837,1
电子,雷曼股份,1.813957056,1.83,2.64,-8.89,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.009289095,0
电子,苏大维格,2.547570438,5.98,6.33,-9.73,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.014278536,0
电子,德赛电池,5.732457602,23.63,24.6,-6.1,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.020142591,0
电子,杉杉股份,15.42679091,9.66,4.17,-5.97,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.053051121,0
电子,徕木股份,1.5801955,7.21,10.15,-3.84,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.003495318,0
电子,润欣科技,2.80198504,11.26,10.68,-14.07,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.022709342,1
电子,顺络电子,11.12491175,10.64,14.35,6.55,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.041974209,0
电子,思创医惠,7.78801462,6.38,13.74,12.4,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.055627954,0
电子,欧菲科技,26.66825795,9.71,10.87,-29.24,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.449176118,0
电子,利亚德,19.58014964,24.06,22.06,-17.49,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.197265191,1
电子,雪莱特,2.854902344,5.39,4.11,-11.32,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.018615827,0
电子,信维通信,21.89235862,37.66,32.03,-32.76,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.413124631,1
电子,中航光电,27.20836727,18.41,19.57,10.53,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.165034786,0
电子,胜宏科技,9.028674547,14.67,17.4,12.19,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.063397531,0
电子,和而泰,5.117417268,15.41,11.62,-11.77,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.034695403,1
电子,科恒股份,3.086705676,9.02,3.96,-31.83,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.056594796,0
电子,依顿电子,9.947851426,11.65,13,-3.19,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.018279513,0
电子,晓程科技,2.04952,-15.68,2.17,17.59,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.020766468,0
电子,华微电子,3.87819408,4.59,2.02,-12.27,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.027410613,0
电子,欧比特,6.19303543,5.85,6.31,-15.16,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.054081335,0
电子,铜峰电子,1.947074999,1.12,-15.36,-12.97,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.014546794,0
电子,利达光电,2.3071992,3.99,3.27,-12.95,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.017210738,0
电子,可立克,5.20572,6.99,7.41,11.33,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.033974679,0
电子,东山精密,18.15426899,9.35,5.32,-17.43,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.182272351,1
电子,联创光电,3.472422953,9.26,7.94,-14.53,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.029063163,1
电子,蓝思科技,27.72972178,13.77,9.45,-41.49,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.662725358,1
电子,华灿光电,8.93299119,13.62,9.83,-26.92,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.138521314,1
电子,环旭电子,20.69303325,16.34,11.27,-16.07,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.19155111,1
电子,硕贝德,3.839907384,9.55,12.46,2.98,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.006591461,0
电子,金安国纪,5.40176,27.17,21.85,-30.22,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.094031721,1
电子,贤丰控股,5.503084117,0.7,0.87,-15.77,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.049989925,0
电子,火炬电子,7.002742247,9.8,12.45,-21.07,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.084991857,0
电子,丹邦科技,7.643484,1.51,1.48,24.77,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.109059125,0
电子,大华股份,37.08058327,25.47,24.8,-23.05,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.492336607,1
电子,太极实业,11.09962224,7.11,6.79,-17.61,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.112593209,1
电子,风华高科,10.08032483,5.51,2.87,18.25,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.105969781,0
电子,奥瑞德,4.013356805,2.1,19.72,-58.3,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,1,-0.134778609,0
电子,北京君正,3.810234099,0.59,0.65,-12.77,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.028027683,0
电子,合力泰,16.11187186,12.21,14.66,-25.19,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.233786166,0
电子,卓翼科技,4.204794854,1.03,1.25,-6.63,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.016058426,0
电子,兴森科技,6.353365042,6.85,8.5,-4.23,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.015480637,0
电子,超华科技,3.968802349,2.17,-3.63,-2.09,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.004778047,0
电子,木林森,15.45373933,12.06,11.64,-23.44,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.20865838,1
电子,新亚制程,2.624623986,7.18,1.87,-10.98,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.016600229,0
电子,国民技术,4.8847074,-17.78,3.52,10.51,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.029572355,0
电子,深圳华强,12.94763609,10.17,11.24,0.48,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.003579945,0
电子,维科技术,2.685273688,1.79,-11.33,1.69,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.002614086,0
电子,艾比森,4.762791631,10.51,16.56,51.91,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,1,0.142415498,0
电子,宇顺电子,1.513370158,-23.83,5.1,-30.86,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.026902072,0
电子,康强电子,2.5230632,8.96,6.47,-13.89,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.02018715,1
电子,长方集团,2.994512235,1.69,-3.92,-15.26,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.026322387,0
电子,北方华创,18.17819353,3.87,3.6,18.75,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.196334507,0
电子,金运激光,1.37592,-16.02,2.4,-22.9,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.018149861,0
电子,沪电股份,11.4149612,5.97,3.96,48.67,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,1,0.320022437,0
电子,国星光电,6.351760526,11.9,6.85,1.44,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.005268673,1
电子,激智科技,2.03623056,10.13,19.67,-31.21,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.036607103,0
电子,科力远,5.819959253,1.59,-15.19,-23.43,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.078548315,0
电子,全志科技,6.681076093,0.85,8.81,-6.19,0,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,-0.023822191,0
电子,欧普照明,20.87675082,20.22,21.64,7.48,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.089951653,0
电子,亿纬锂能,13.29415247,18.83,13.88,2.56,1,1736.022535,-25.95,-14.34,-5.34,-58.3,51.91,-56.865,25.575,0,0.019604026,1
房地产,华侨城A,49.880815,18.05,16.84,-2.86,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.07501887,1
房地产,宁波富达,4.668128659,-40.57,5.05,8.58,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.02106207,0
房地产,冠城大通,5.774468506,8.47,4.55,-16.62,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.050467754,0
房地产,万通地产,7.106872185,5.26,2.47,10.22,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.038194457,0
房地产,市北高新,11.08509067,4,4,19.32,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.112620464,0
房地产,我爱我家,12.43704449,1.92,2.12,-5.07,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.033158593,0
房地产,海南高速,3.816877238,3.61,2.49,-24.72,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.049616668,0
房地产,嘉凯城,14.0726937,48.82,17.23,34.34,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,1,0.25412563,1
房地产,新华联,7.529860967,13.27,8.69,-6.2,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.024549892,1
房地产,中天金融,34.11559029,13.5,21.9,22.98,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.412262523,0
房地产,珠江实业,3.627208073,13.16,13.71,-7.76,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.01480148,0
房地产,财信发展,3.30138651,11.25,7.05,-25.4,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.044096186,1
房地产,凤凰股份,3.088999947,-4.54,1.56,-17.31,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.028118096,0
房地产,浙江广厦,2.632803058,8.62,21.3,2.59,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.003585825,0
房地产,同达创业,1.675288342,3.11,25.32,-11.73,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.010333764,0
房地产,沙河股份,1.98477904,1.03,3.95,14.27,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.014893854,0
房地产,顺发恒业,7.492159037,13.17,7.64,-0.09,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.000354585,1
房地产,鲁商置业,3.49337832,4.62,4.23,13.09,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.02404674,0
房地产,信达地产,11.92085253,10.72,10.09,-0.54,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.003385104,1
房地产,城投控股,14.41858111,9.16,9.62,-10.43,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.079082024,0
房地产,黑牡丹,6.240686349,6.51,5.32,14.91,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.048930645,1
房地产,海航基础,19.81149377,5.87,5.04,-34.23,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.356611269,1
房地产,合肥城建,3.188196,7.87,6.83,33.09,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.055476969,1
房地产,光明地产,8.223669582,20.11,12.06,-4.96,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.021449554,1
房地产,新湖中宝,25.02408969,10.84,24.37,-20.73,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.272790054,0
房地产,中洲控股,7.964677045,10.01,4.57,-2.36,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.009884418,0
房地产,三湘印象,5.210830172,4.11,14.27,-2.41,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.006603815,0
房地产,中弘退,1.929838276,-29.27,1.78,-65.24,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,1,-0.06620729,0
房地产,中珠医疗,4.962245506,2.85,6.27,-44.96,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.117320929,0
房地产,北京城建,12.4736384,7.48,7.39,-15.19,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.099637281,1
房地产,天健集团,7.143592931,9.35,7.27,-16.48,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.061907725,1
房地产,迪马股份,6.420334823,9.91,12.05,-8.81,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.029744353,0
房地产,广宇集团,2.802401914,6.6,5.46,2.29,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.003374713,1
房地产,福星股份,6.063513586,8.74,6.14,-18.16,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.057904343,1
房地产,荣盛发展,37.04635601,22.44,18.74,16.43,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.320076656,1
房地产,光大嘉宝,7.290778266,10.34,6.06,-30.83,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.11820024,1
房地产,华业资本,4.287003336,15.98,23.77,-41.6,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.093781698,0
房地产,绿景控股,1.386147053,-48.79,16.36,-9.1,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.006633178,0
房地产,深深房A,10.56424486,6.76,12.53,22.91,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.127272475,0
房地产,数源科技,2.117749706,2.92,2.86,-12.43,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.013842569,0
房地产,京投发展,3.148304787,14.29,14.01,0.6,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.000993342,1
房地产,大龙地产,2.108208209,0.95,4.63,-10.25,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.0113634,0
房地产,空港股份,2.079,1.13,2.02,-14.85,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.016234985,0
房地产,北辰实业,8.947235411,9.41,5.25,-27.27,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.128305403,1
房地产,张江高科,21.52678475,5.61,9.18,20.8,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.235457997,0
房地产,外高桥,14.41620966,7.63,7.8,-2.78,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.021074963,0
房地产,阳光股份,3.524592552,5.23,-15.2,-1.89,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.003503012,0
房地产,华联控股,6.403746064,34.54,49.66,-11.4,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.038389274,0
房地产,云南城投,5.073970632,5.44,5.49,-15.97,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.042611204,0
房地产,南京高科,9.368553211,9.53,9.86,8.98,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.044240478,0
房地产,中南建设,22.44422222,4.39,3.22,17.59,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.207606689,0
房地产,香江控股,7.988419446,11.59,13.3,-3.88,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.016299096,0
房地产,格力地产,8.240479368,8.64,11.87,-2.74,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.011873369,0
房地产,陆家嘴,40.70787592,22.19,12.13,-5.99,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.128226033,1
房地产,西藏城投,5.385171088,2.65,2.91,-20.79,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.058874189,0
房地产,金科股份,32.51886932,10.63,9.42,52.48,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,1,0.897429218,1
房地产,荣安地产,8.437394585,13.72,4.1,1.78,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.007897676,0
房地产,华夏幸福,79.2558126,31.4,29.54,9.46,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.394269518,1
房地产,天地源,3.128123526,8.6,8.29,9.49,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.015610652,1
房地产,苏州高新,6.263033414,10.22,6.05,17.27,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.056878483,1
房地产,粤宏远A,2.096126601,2.1,12.3,-8.66,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.009545668,0
房地产,招商蛇口,141.641,20.32,19.04,17.52,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,1.30495047,1
房地产,铁岭新城,2.020738668,3.31,-7.7,-12.79,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.013591007,0
